Filename,Warm,Cool,Bright,Mid,Dark,Red,Orange,Brown,Gold,Yellow,Lime,Green,Mint,SeaBlue,Sky,Blue,Purple,Pink,Black,White,Grey
landscape (10569).jpg,0.25969262555626194,0.7403073744437381,0.34222631913541,0.38372854418308966,0.2740451366815003,0.13633566433566432,0.058739351557533376,0.0019268912905276543,0.028650985378258106,0.007595994914176733,0.002545136681500318,0.013817546090273363,0.0115737444373808,0.01385759694850604,0.09290019071837254,0.17300063572790844,0.010224094087730451,0.023898601398601397,0.07526764144945963,0.16047139224411952,0.1891945327399873
landscape (1057).jpg,0.8822774447774447,0.11772255522255522,0.6164009601509601,0.20536581474081475,0.17823322510822512,0.04496891996891997,0.21716477966477968,0.030268342768342768,0.576421842046842,0.00898060273060273,6.07031857031857e-05,3.4687534687534688e-06,0.0,0.0,0.0,5.7234432234432234e-05,0.00032606282606282606,0.004412254412254412,0.09317765567765568,0.01168449605949606,0.012473637473637474
landscape (10570).jpg,0.3479423076923077,0.6520576923076923,0.6186538461538461,0.370625,0.010721153846153846,9.615384615384616e-06,0.004394230769230769,0.001980769230769231,0.008086538461538461,0.026692307692307692,0.30677884615384615,0.2691826923076923,0.0003173076923076923,0.000375,0.007259615384615384,0.21034615384615385,0.0,0.0,0.0003173076923076923,0.11898076923076924,0.045278846153846156
landscape (10571).jpg,0.6902295152295153,0.30977048477048474,0.2644397644397644,0.48704223704223704,0.24851799851799852,0.10441772941772942,0.5248693498693499,0.018613743613743614,0.041296166296166295,0.0007595257595257595,6.337506337506337e-05,1.0725010725010725e-05,0.0,0.0,9.75000975000975e-07,7.312507312507312e-05,8.775008775008775e-06,0.00020962520962520962,0.13846378846378846,0.14218341718341718,0.02902967902967903
landscape (10572).jpg,0.5713763975155279,0.42862360248447207,0.012932919254658386,0.39025341614906833,0.5968136645962733,0.014941614906832297,0.16787329192546585,0.04778260869565217,0.10887204968944099,0.15346335403726707,0.07843229813664596,0.009561490683229814,0.00042608695652173915,0.00014285714285714287,0.00028198757763975155,0.00037888198757763975,3.7267080745341615e-06,1.1180124223602484e-05,0.34161242236024847,0.00019751552795031055,0.07601863354037267
landscape (10573).jpg,0.6613598305752562,0.3386401694247439,0.37795354363672184,0.5140878182870371,0.10795863807624113,0.10164253349093774,0.3339778338012214,0.062326465844168635,0.09169644835992907,0.046293218085106384,0.02496660140858944,0.0031886420163514577,0.0,0.0,0.0,0.0,0.0,0.0004567295853033885,3.847763987391647e-07,0.041483897877265564,0.29396724475472813
landscape (10574).jpg,0.6229589958775029,0.3770410041224971,0.6483068315665489,0.3214360644876325,0.03025710394581861,0.0374328253828033,0.2001085836277974,0.023662028857479388,0.2545687941696113,0.07513710983510012,0.02469357332155477,0.00987190812720848,0.0006735865724381625,0.00047942432273262664,0.002552635453474676,0.039345001472320375,0.005386852179034157,0.007356080683156655,0.008270759717314488,0.16010379858657245,0.15035703769140166
landscape (10575).jpg,0.582666266025641,0.41733373397435897,0.6264683493589743,0.3631029647435897,0.010428685897435898,0.032197516025641026,0.34760216346153844,0.04819110576923077,0.14600160256410255,0.0077584134615384616,0.000719150641025641,0.00023237179487179486,2.403846153846154e-05,7.011217948717948e-05,0.011626602564102565,0.043431490384615384,3.806089743589744e-05,0.00019631410256410256,0.0006430288461538461,0.2747676282051282,0.08650040064102564
landscape (10576).jpg,0.15740459070796461,0.8425954092920354,0.194363345448799,0.3620535714285714,0.44358308312262956,0.045370772756005054,0.06394200379266751,0.017377133375474082,0.02423257743362832,0.005282079646017699,0.0011298988621997472,0.00013827433628318584,0.0,0.0,0.0006301359039190897,0.0058993757901390645,0.0,7.01248419721871e-05,0.3327463258533502,0.09919800884955753,0.40398328855878635
landscape (10577).jpg,0.4874496693879059,0.5125503306120941,0.4872823204525026,0.2906148590183166,0.22210282052918084,0.09583664952879241,0.3074885570268083,0.005162071007440591,0.06363037489519703,0.0033780418047715155,0.0004032605617327275,6.632390918157975e-05,4.757411207117535e-06,6.996192951643434e-06,0.0002107253317035002,0.07970398827773878,0.003528040181654751,0.01155071456316331,0.1303063325061035,0.1759178725304838,0.12280529427106945
landscape (10578).jpg,0.48085465432770824,0.5191453456722918,0.3495658682634731,0.5850122482308111,0.06542188350571584,0.07425966249319543,0.324361731083288,0.01761295590636908,0.03417392487751769,0.01333560152422428,0.007343494828524769,0.004456995100707676,0.001354109961894393,0.0012425149700598802,0.010764833968426783,0.16245508982035928,0.0028946652150244963,0.009767283614589005,0.017431954273271637,0.04528170930865542,0.2732634730538922
landscape (10579).jpg,0.7624832775919732,0.23751672240802676,0.15461538461538463,0.6264715719063545,0.21891304347826088,0.01484113712374582,0.0761705685618729,0.048085284280936454,0.1195819397993311,0.3440886287625418,0.15894648829431438,0.0033444816053511705,0.0,0.0,0.0,0.0001923076923076923,0.00023411371237458194,0.0007692307692307692,0.10559364548494983,0.03125418060200669,0.0968979933110368
landscape (1058).jpg,0.5316442530959752,0.46835574690402476,0.4262553212074303,0.418000193498452,0.15574448529411763,0.2062016253869969,0.14388786764705883,0.0007546439628482972,0.1038796439628483,0.0006530572755417956,9.433049535603715e-05,0.00010400541795665635,3.869969040247678e-05,0.00015721749226006192,0.008717105263157894,0.133187403250774,0.019318401702786377,0.07617308436532508,0.0513375580495356,0.16398510061919505,0.09151025541795665
landscape (10580).jpg,0.7658536585365854,0.23414634146341465,0.3858739837398374,0.36498644986449863,0.24913956639566395,0.0,0.26078590785907857,0.007730352303523035,0.4786483739837398,0.01842479674796748,0.00026422764227642276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07637533875338753,0.06903116531165311,0.08873983739837399
landscape (10581).jpg,0.23422407670454545,0.7657759232954545,0.48271484375,0.42734294292355374,0.08994221332644628,0.06807447701446281,0.07617106792355371,0.019091393336776858,0.018981630940082643,0.02744221332644628,0.014051200929752067,0.006283897210743802,5.084581611570248e-05,0.00032363765495867767,0.06790983341942149,0.172877388946281,0.007705158832644628,0.010412093233471075,0.02471590909090909,0.11888720299586777,0.3670220493285124
landscape (10582).jpg,0.11516190476190476,0.8848380952380952,0.1275047619047619,0.7508324929971989,0.12166274509803922,0.020932212885154063,0.08768179271708683,0.0018464985994397758,0.0044280112044817925,0.00018823529411764707,4.481792717086835e-06,0.0,0.0,0.0,8.96358543417367e-06,0.1088,5.6022408963585436e-05,8.067226890756302e-05,0.05664537815126051,0.04452885154061625,0.6747988795518207
landscape (10583).jpg,0.2907386967541493,0.7092613032458507,0.12027430300057232,0.6814749407243889,0.19825075627503883,0.08391137274139482,0.2034755948000981,0.000277573379118633,0.001328591284441174,0.000553102771645818,0.0008278145695364238,0.004300547788406508,0.011089853650560052,0.02242375930013899,0.12002248385250593,0.028986591447960102,0.0027009238819393345,0.0003646472079143161,0.00239473469054043,0.029837707464639034,0.48750470116916034
landscape (10584).jpg,0.8827574435479019,0.11724255645209815,0.21325133877644245,0.5233955864890718,0.2633530747344857,0.13168329111219443,0.43768196737818393,0.17727352544258518,0.13387518833738762,0.0021304995438152273,2.8242933433861803e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.472880030158541e-05,0.05938874924327358,0.03623936745652737,0.021614439752297196
landscape (10585).jpg,0.7524604540311347,0.24753954596886535,0.737764852948099,0.24203196454505355,0.02020318250684743,0.00918453274474217,0.5700390360076224,0.024000432377395728,0.14862972978156225,0.0005875450901628912,0.0,0.0,0.0,0.0,0.00022839289854996662,0.10865574216359557,0.0,1.9178029649233838e-05,0.006527503909702863,0.09443784836454994,0.03769005863246701
landscape (10586).jpg,0.8195647689768977,0.1804352310231023,0.0849546204620462,0.7980610561056105,0.11698432343234323,0.0005528052805280528,0.6113696369636964,0.10398102310231024,0.09456683168316832,0.008428217821782179,0.0006662541254125413,2.0627062706270626e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.01570338283828383,0.003514851485148515,0.16121493399339934
landscape (10587).jpg,0.28826099290780144,0.7117390070921986,0.608381560283688,0.348045390070922,0.04357304964539007,0.09892765957446809,0.17388085106382978,0.008791489361702128,0.0018936170212765957,8.652482269503546e-05,1.4184397163120568e-06,0.0,0.0,0.0,0.0,0.00013900709219858155,0.0004964539007092199,0.004679432624113475,0.007624113475177305,0.11882411347517731,0.5846553191489362
landscape (10588).jpg,0.718840782122905,0.28115921787709497,0.6262756052141527,0.29554003724394784,0.07818435754189944,0.10947858472998138,0.5990409683426443,0.002793296089385475,0.005996275605214153,0.0005540037243947859,9.310986964618249e-05,2.793296089385475e-05,0.00027932960893854746,0.004818435754189944,0.02947392923649907,0.01786778398510242,0.00034450651769087526,0.0008845437616387337,0.015554003724394786,0.006652700186219739,0.20614059590316575
landscape (10589).jpg,0.396252509779279,0.603747490220721,0.3840154650514957,0.47176971161456255,0.14421482333394176,0.02128567816283606,0.3565280566421421,0.0025571561258079314,0.015328911922769129,0.0004011652868007003,0.0001471803981785255,0.0011455143123985207,0.003379387729543577,0.00859889769869721,0.027643380150717135,0.007934795502798722,6.19755263696224e-07,4.361240744528984e-06,0.04925149172796582,0.11825391804686929,0.38753948529646703
landscape (1059).jpg,0.8163846153846154,0.18361538461538462,0.0325054945054945,0.6920586080586081,0.2754358974358974,0.010758241758241758,0.2001025641025641,0.20105860805860806,0.20267399267399266,0.16389743589743588,0.03782783882783883,0.017501831501831502,0.0,0.0,0.0,3.663003663003663e-06,7.326007326007326e-06,6.593406593406593e-05,0.10895970695970696,0.00027106227106227107,0.05687179487179487
landscape (10590).jpg,0.5804937646485686,0.4195062353514314,0.6366445331829638,0.36335163085798894,3.835959047301211e-06,0.001536301598444135,0.17369989757989343,0.0002493373380745787,0.121129996816154,0.18271248336152762,0.10116574795447483,0.3113321902175372,1.3425856665554239e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.06597082369548622,0.04218979558174237
landscape (10591).jpg,0.2725911602209945,0.7274088397790055,0.25476058931860035,0.40248250460405155,0.34275690607734804,0.0021068139963167586,0.0032265193370165745,0.0014677716390423573,0.014594843462246777,0.11641804788213628,0.13456906077348066,0.06174585635359116,0.012502762430939226,0.007725598526703499,0.02212707182320442,0.017729281767955803,0.0007624309392265193,0.00020810313075506445,0.2211160220994475,0.125195211786372,0.2585046040515654
landscape (10592).jpg,0.32073296188128725,0.6792670381187128,0.5756774857253326,0.3184310638856093,0.10589145038905805,0.019427356269461533,0.1463603913364679,0.040166532032560744,0.08289594509690204,0.025373350732202406,0.00512852378881087,0.002477267549037884,0.0001560374766116393,0.00012427763623935873,0.005667060212514758,0.006782797213419223,0.0003106940905983968,0.0013808626248817636,0.05119824354274115,0.34183806623998014,0.2707125941575702
landscape (10593).jpg,0.4916631711409396,0.5083368288590604,0.5091687639821029,0.32384298098434006,0.16698825503355705,0.007826482102908277,0.45659605704697986,0.009465883668903803,0.017271392617449664,0.00047539149888143175,1.7477628635346756e-05,6.991051454138703e-06,0.0,0.0,0.0,0.0666282158836689,0.00011185682326621924,1.0486577181208053e-05,0.0667540548098434,0.34173657718120803,0.033099133109619684
landscape (10594).jpg,0.8123898853643582,0.18761011463564184,0.19547918784877719,0.5272638016811158,0.27725701047010703,0.002562226896300148,0.2462095340841179,0.033309919824903174,0.15955368161250513,0.2912837717221735,0.07934947959920213,0.000913902967177107,0.0,0.0,0.0,0.0,1.9403460024991655e-05,0.00012127162515619786,0.11889761182214012,0.02307459466172008,0.044704601724579525
landscape (10595).jpg,0.6409881979105192,0.3590118020894808,0.16729671120571524,0.7423327406294842,0.09037054816480061,0.01636651120203328,0.3552588022426645,0.10744132214525216,0.07284161260371594,0.0706859258945353,0.018387771427737776,5.4013742068576955e-05,0.0,0.0,0.0,0.0,5.21032881690453e-07,6.252394580285436e-06,0.011576829598280174,0.022656767505054888,0.32472367021119547
landscape (10596).jpg,0.6048430321592649,0.39515696784073506,0.30389931087289435,0.4777009954058193,0.21839969372128637,0.19980666156202143,0.25930321592649314,0.06421516079632465,0.041862557427258806,0.027411944869831548,0.0066251914241960185,0.0004977029096477795,2.4885145482388973e-05,3.2542113323124045e-05,0.00022396630934150077,0.0016902756508422666,0.00036370597243491577,0.005618300153139357,0.09366385911179173,0.23134762633996936,0.06731240428790199
landscape (10597).jpg,0.5034991255683805,0.49650087443161944,0.19888818934359334,0.7925941471376938,0.008517663518712837,0.00645913489565116,0.011436166491780343,0.0035723446426489448,0.01488818934359333,0.07618980995686138,0.38983420776495276,0.1293403287862889,0.001677043255217442,0.0005978780459368078,0.0021462049667715986,0.009396292409933543,0.003812055497260114,0.0011192724728926197,0.000998950682056663,0.09030197038591582,0.25823015040223857
landscape (10598).jpg,0.7000805412371134,0.2999194587628866,0.24558634020618555,0.41096568943298967,0.34344797036082475,0.026723582474226803,0.5430372100515464,0.05424855025773196,0.059922680412371136,0.014573936855670103,0.0014134987113402062,4.8324742268041235e-05,0.0,0.0,0.0,3.2216494845360825e-05,2.4162371134020617e-05,0.00016108247422680412,0.14262644974226804,0.12675579896907216,0.03043250644329897
landscape (10599).jpg,0.41548827652888565,0.5845117234711144,0.6871734751430183,0.31271251309322373,0.00011401176375795665,0.00031544597534445253,0.018004189831601,0.017220207880106357,0.35849891225525743,0.012843445330754976,0.008597615018934817,0.13379743775682862,0.008096446700507614,0.0003476754491982918,0.0006059141084521796,8.70195794053662e-05,8.057368463459834e-07,8.460236886632826e-06,2.0143421158649586e-06,0.038133107727016356,0.4034413020707437
landscape (106).jpg,0.7693517935808685,0.23064820641913153,0.4604979546884833,0.41203587161736943,0.12746617369414726,0.0007512586532410321,0.27053964757709253,0.11066315292636879,0.3335824417872876,0.05345736312146004,0.0003579295154185022,2.7533039647577094e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.05188011327879169,0.1357575519194462,0.04298300818124607
landscape (1060).jpg,0.7660895480848399,0.23391045191516008,0.0019945960363202024,0.4982895179339696,0.4997158860297102,3.0150870316468173e-05,0.46484060626442314,0.024327113749956514,0.14552897382672528,0.024809527675020003,0.10655085640068188,0.010371899388865052,0.0,0.0,0.0,0.0,0.0,2.319297716651398e-06,0.03717834239792191,4.638595433302796e-06,0.18635557153293983
landscape (10600).jpg,0.5576974755700326,0.4423025244299674,0.5235810260586319,0.39721498371335506,0.07920399022801303,0.005922231270358306,0.04677728013029316,0.2732878664495114,0.21699918566775245,0.01235342019543974,0.0022333061889250813,5.7003257328990225e-05,6.107491856677524e-06,1.0179153094462541e-05,0.0002748371335504886,0.0007491856677524429,8.143322475570032e-06,0.00012418566775244298,0.04435871335504886,0.31650040716612377,0.08033794788273615
landscape (10601).jpg,0.07898148148148149,0.9210185185185186,0.8713131313131313,0.11842592592592592,0.01026094276094276,0.06258417508417509,0.015505050505050504,0.0,0.0008838383838383839,8.417508417508417e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013047138047138048,0.7312626262626263,0.18845117845117845
landscape (10602).jpg,0.3649358098880087,0.6350641901119912,0.35816716744059,0.32688336520076483,0.31494946735864515,0.004433214968587817,0.10663206774105435,0.06284075389237913,0.10422835290904124,0.05602294455066922,0.030753892379131384,0.0053018301010652824,2.4583447145588637e-05,5.462988254575252e-06,8.19448238186288e-06,2.7314941272876262e-05,0.0,2.4583447145588637e-05,0.17923518164435948,0.2945670581808249,0.1558945643266867
landscape (10603).jpg,0.7256671408250356,0.2743328591749644,0.11795590327169274,0.36819345661450925,0.513850640113798,0.09039402560455193,0.5050839260312945,0.060543385490753915,0.06605974395448079,0.0026443812233285916,5.689900426742532e-05,5.689900426742532e-06,0.0,0.0,0.0,1.422475106685633e-06,1.5647226173541963e-05,0.0008847795163584637,0.24564864864864866,0.013304409672830725,0.015357041251778093
landscape (10604).jpg,0.8687258953168044,0.13127410468319559,0.9588292011019284,0.03934917355371901,0.001821625344352617,0.0007747933884297521,0.02815082644628099,0.007947658402203857,0.33392217630853993,0.4952341597796143,0.0026859504132231405,2.7548209366391185e-05,0.0,0.0,0.0,0.0,0.0,1.0330578512396695e-05,0.000168732782369146,0.12161501377410468,0.009462809917355371
landscape (10605).jpg,0.31707608031760576,0.6829239196823943,0.36564583651448057,0.5352232529139309,0.09913091057158854,0.044334058634906096,0.17320233368962182,0.011240583804143126,0.014448770804703009,0.024464612918002747,0.0422090522726116,0.05698548124395582,0.0031731943808214996,0.0015062732223749173,0.00904241105512292,0.08015218608438947,0.0012486002952104647,0.007176668193617346,0.02828198961673538,0.1592593652975009,0.3432744184862829
landscape (10606).jpg,0.2773352365856734,0.7226647634143266,0.0900344926961941,0.49586065130856105,0.4141048559952449,0.04415380320250725,0.11131549559610224,0.012648822925484969,0.031015283056251012,0.02773600028818963,0.047197806156450944,0.026657540661755436,0.0010930942560204615,0.000767755182910355,0.0021130153641095843,0.006584457573083089,0.0002510401844413624,0.0032680253606873324,0.16356675192276518,0.04568481060537834,0.4759462976638628
landscape (10607).jpg,0.5171173790143415,0.4828826209856585,0.5152786049897425,0.4394008149219585,0.04532058008829897,0.09905626932130804,0.3159465195647447,0.0013684449360446978,0.00492191119052346,0.0008945706533556445,0.0005341425829811774,0.00018198663225464892,0.0,0.0,3.5451941348308233e-06,0.2656331244032257,0.027813229719126087,0.09439552076538378,0.015124979910566569,0.07538382635166435,0.09874192877468636
landscape (10608).jpg,0.5590686506493442,0.4409313493506558,0.18145271768099192,0.5127104079385876,0.30583687438042056,0.0212300925072606,0.17410743196457126,0.0818330585181901,0.13428372878485212,0.08126765334435915,0.0660826637308771,0.039887217857836714,0.0010523510393990266,0.0009153585964003368,0.011545972173098669,0.034258073836436004,0.00011955704116249296,0.00026402179923383864,0.18314644243079392,0.04608799398229559,0.12391838239323306
landscape (10609).jpg,0.36684579058785216,0.6331542094121478,0.31614964989415406,0.38471340172610324,0.2991369483797427,0.1626852304184986,0.11288606633013082,0.012306627585083862,0.019513651413993378,0.014696303533626446,0.009154317972100092,0.004141562177712642,0.0007762036584703902,0.0005427997611681051,0.0014384193670954784,0.006103783314335341,0.005073820767518862,0.03560359333441893,0.15869158117570428,0.12331596374097595,0.3330700754491668
landscape (1061).jpg,0.7224912728820775,0.2775087271179225,0.07151042997020009,0.6246973180076628,0.30379225202213705,0.0756211153682418,0.5029110259684972,0.06958876117496807,0.06385100042571307,0.010438484461472967,3.150276713495104e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.938271604938271e-05,0.08142869306087697,0.0007543635589612601,0.1953256704980843
landscape (10610).jpg,0.8964654134746268,0.1035345865253732,0.8789921591126411,0.11919386228386937,0.0018139786034895885,0.04718313028022454,0.11953697141507205,0.0029023657655833416,0.13852609316819098,0.49590800175491884,0.09113484751330252,0.0,0.0,0.0,0.0,0.0,0.0,0.0012740035773345483,2.812369927890835e-06,0.08927305862103878,0.014258715534406533
landscape (10611).jpg,0.18988357431757522,0.8101164256824248,0.4096895860966011,0.5885310059113462,0.0017794079920527054,0.0011080362649898748,0.044234117692009585,0.024813462367704292,0.04919026019748154,0.04890642824782896,0.021631269547560956,0.013389226394187995,0.0,0.0,0.014901177356760385,0.0607673287592723,0.0,0.0,0.0,0.030555601041444922,0.6905030921307592
landscape (10612).jpg,0.7583196944899072,0.24168030551009276,0.47975103535119595,0.3382707662113523,0.18197819843745175,0.3360919824187588,0.4021794700237093,0.0015508823216571108,0.0010121908957717869,0.0,3.4311555788874134e-06,3.4311555788874134e-06,0.0,0.0,0.0,6.862311157774827e-06,5.4898489262198615e-05,0.017481737674431373,0.06699674383335563,0.16136381571949618,0.013254554001242078
landscape (10613).jpg,0.001815498347765892,0.9981845016522342,0.861386483462421,0.13314089921589628,0.0054726173216827975,2.1768565320933958e-05,0.001732777799546343,1.3061139192560375e-05,4.789084370605471e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025382147164208996,0.7675596132161314,0.22808667371968183
landscape (10614).jpg,0.6753469014770007,0.3246530985229993,0.44603534074316875,0.4476672924302472,0.10629736682658403,0.004221420979965633,0.10199052415149439,0.023750211071048997,0.39086782482592847,0.09597425429839983,0.05827448175849499,0.03606384775072757,3.377136783972506e-05,1.0926030771675755e-05,0.00026023818747082254,0.012994030414096566,0.0009813562184014224,0.0002681843916684049,0.049261499647387186,0.014136297267499032,0.2109111316388053
landscape (10615).jpg,0.784932844932845,0.21506715506715507,0.11731379731379732,0.6145136345136345,0.2681725681725682,0.0015221815221815223,0.3147903947903948,0.19463573463573464,0.27067969067969067,0.0033048433048433047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1473992673992674,0.005624745624745625,0.06204314204314204
landscape (10616).jpg,0.6582006477204086,0.34179935227959135,0.6561507843969226,0.3152990104461126,0.0285502051569647,0.008853543977076113,0.3034241362874723,0.04132146793874981,0.3033046936409873,0.0011864636217513022,1.478813718386091e-05,4.550196056572588e-06,0.0,0.0,0.0,1.137549014143147e-06,4.550196056572588e-06,9.555411718802434e-05,0.012658645429384939,0.025790511248653426,0.3033399576604257
landscape (10617).jpg,0.0036244292237442924,0.9963755707762557,0.48325913242009133,0.3450133181126332,0.1717275494672755,0.0030441400304414,0.00017123287671232877,3.80517503805175e-06,3.234398782343988e-05,4.375951293759513e-05,4.375951293759513e-05,0.0004147640791476408,0.0010254946727549466,0.0035083713850837138,0.17590372907153728,0.34549657534246575,0.001843607305936073,0.00028538812785388126,0.08196156773211567,0.3124790715372907,0.0737423896499239
landscape (10618).jpg,0.010854576624925462,0.9891454233750745,0.7948205500894454,0.2002529628801431,0.004926487030411449,0.0006498770125223614,0.0013952556648777579,0.0005986322301729278,0.007507360614192009,0.0006987924865831843,4.658616577221228e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005799977638640429,0.07770339519976148,0.910862030411449
landscape (10619).jpg,0.3957717088263294,0.6042282911736706,0.20589704032367742,0.7280372382020944,0.0660657214742282,0.0002560604515163879,0.06593822249422004,0.14923330613355093,0.15104591663266695,0.02675672344621243,0.0025414796681626547,5.418706650346797e-05,0.0,0.0,0.00023374813001495988,0.028702145382836938,0.0,0.0,0.033903041275669794,0.08604799911600707,0.45528717020263837
landscape (1062).jpg,0.23315016078479261,0.7668498392152074,0.47234501567142917,0.4278096633695608,0.09984532095901005,0.02298204909024301,0.1264867505189889,0.021541091708389304,0.05756909675581064,0.002434159645052306,0.0005535881467008589,0.0003134285830585745,0.0,0.0,0.0015549314120568243,0.34141734847559735,0.013949607196645907,0.0015834249196076038,0.00819798917246713,0.11328204501974193,0.2881344893556397
landscape (10620).jpg,0.6503966178521617,0.3496033821478382,0.21361576011157601,0.3657034518828452,0.4206807880055788,0.010381799163179916,0.1596234309623431,0.03642346582984658,0.22727510460251046,0.2068776150627615,0.009605997210599721,8.281032078103208e-05,0.0,0.0,0.0,0.0,2.1792189679218967e-05,0.00020920502092050208,0.3123213040446304,0.010883019525801953,0.026294456066945606
landscape (10621).jpg,0.33437700383394636,0.6656229961660536,0.4779192590744333,0.38469855630052346,0.13738218462504326,0.060370570101657264,0.14341079031881585,0.052388771285914744,0.048957268534541735,0.015070172755638905,0.0008867174818833289,4.5610278947100125e-05,1.3414787925617685e-06,1.3414787925617685e-06,8.04887275537061e-06,0.020768774666441298,0.004412123748735656,0.013292713355494564,0.045533814655924106,0.3026523718686531,0.29219956911701184
landscape (10622).jpg,0.015554311104582844,0.9844456888954172,0.8113074691539366,0.18855941539365453,0.00013311545240893066,0.0010704318448883667,0.014483879259694478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6748898354876616,0.3095558534077556
landscape (10623).jpg,0.8222815511518501,0.17771844884814994,0.548084245357182,0.2783036282575533,0.17361212638526466,0.012891889670096201,0.6845865631357769,0.02817035045048637,0.09408600959600211,0.002164441431849138,0.0003245800703037356,2.2889817280187608e-05,4.3072236817557325e-07,1.8459530064667426e-07,8.614447363511465e-07,3.5688424791690357e-06,9.84508270115596e-07,5.771679733552682e-05,0.12711927711495757,0.015457579753784327,0.03511267204897338
landscape (10624).jpg,0.3118078839705928,0.6881921160294072,0.7233996739364483,0.2581554338798487,0.018444892183702974,0.010085668584084407,0.22233650681349781,0.005294687624965394,0.0738718508720662,3.4605801470362054e-05,5.767633578393676e-06,0.0,7.6901781045249e-06,9.612722630656127e-06,0.016014795902673105,0.13719662247377648,5.959888031006798e-05,0.00017879664093020393,0.007230689962779538,0.269763757728629,0.2579093481805039
landscape (10625).jpg,0.5444135071090047,0.4555864928909953,0.33142969984202214,0.4351599526066351,0.23341034755134282,0.3450789889415482,0.07400671406003159,0.0014494470774091628,0.0028515007898894155,0.0013289889415481833,0.0007049763033175355,0.0005213270142180095,7.898894154818325e-05,0.00015205371248025278,0.013647314375987362,0.022265007898894153,0.022000394944707742,0.11899289099526067,0.10058056872037914,0.20524289099526066,0.09109794628751974
landscape (10626).jpg,0.6205814755228684,0.3794185244771317,0.2389795449321995,0.745859189458362,0.015161265609438443,0.00045200337087259633,0.20122577185321383,0.0745269286754003,0.06772389489006359,0.14754079521948976,0.12911208151382825,0.0015935034091779667,0.0,0.0,0.0,0.0,0.0,0.0,9.959396307362292e-05,0.00505630889450701,0.3726691182103731
landscape (10627).jpg,0.3878057880889739,0.6121942119110261,0.33897727816311884,0.5853719205931596,0.0756508012437216,0.011235589571872758,0.34010045443673764,0.013485768954795503,0.022004305190145897,0.0009414015785697201,5.740253527864148e-06,0.0,0.0,0.0,0.0,0.34317914374551545,1.9134178426213823e-05,3.25281033245635e-05,0.03934561109782349,0.008566371681415929,0.22108395120784502
landscape (10628).jpg,0.26770709619952493,0.7322929038004751,0.5131383610451307,0.4675103919239905,0.01935124703087886,0.07071611490498812,0.16934846347980997,0.0015625,0.021718193289786223,0.002490350356294537,0.001676625593824228,0.010763991983372922,0.0025478770783847983,0.0028178815320665084,0.02556691656769596,0.05763156918052256,0.0012043497624703089,0.00019484857482185273,0.010732445071258907,0.10465224168646081,0.5163756309382422
landscape (10629).jpg,0.04705934823977165,0.9529406517602284,0.779954358943863,0.14810225380589914,0.07194338725023787,0.0001553579923882017,0.0035539069933396765,0.0017602283539486204,0.035132463130352044,0.006278990247383444,0.00017840152235965747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009650035680304472,0.669019832302569,0.2742707837773549
landscape (1063).jpg,0.46319549763033174,0.5368045023696683,0.6058862559241707,0.30825,0.08586374407582939,0.048595971563981044,0.1573957345971564,0.03991232227488151,0.11622630331753554,0.053361374407582936,0.031117298578199053,0.024781990521327013,0.0006279620853080569,0.0022523696682464453,0.06218364928909952,0.006465639810426541,0.004421800947867299,0.01658649289099526,0.04096563981042654,0.34152488151658766,0.05358056872037915
landscape (10630).jpg,0.43669402287974185,0.5633059771202582,0.45411920272712936,0.45067238053644865,0.09520841673642198,0.015570598439907317,0.06264178525069453,0.0767293251325351,0.13288841576591331,0.1346368477878468,0.01416942655069088,0.0005428782860816925,0.0,0.0,6.065679174097124e-06,0.1256293142143126,1.516419793524281e-06,5.7623952153922676e-05,0.044817786997610125,0.14770383714864554,0.2446045783746406
landscape (10631).jpg,0.5767883211678833,0.4232116788321168,0.024917883211678832,0.40470802919708027,0.5703740875912409,0.0005139902676399027,0.038147810218978104,0.0931478102189781,0.31648418491484187,0.12742396593673966,0.0010614355231143553,9.124087591240877e-06,3.0413625304136253e-06,0.0,3.0413625304136253e-06,0.0,0.0,9.124087591240877e-06,0.36298053527980534,0.020392335766423356,0.039823600973236006
landscape (10632).jpg,0.21236830050389371,0.7876316994961062,0.10969613681478088,0.8895665641428353,0.0007372990423837882,0.017143293414479854,0.005377047749929106,0.004292912767489039,0.024280697162053094,0.0633553650502803,0.09448988940514365,0.5996706149248522,0.09965098270183016,0.006155792596470562,0.00037737495364614007,0.0006500447178413281,0.0001417882773814977,0.0034290949545186834,1.3088148681369021e-05,0.0014069759832471696,0.07956503719215584
